Model,Batch,Concurrency,Model Config Path,Instance Group,Max Batch Size,Satisfies Constraints,Throughput (infer/sec),p99 Latency (ms),Output Token Throughput (infer/sec)
gemma-3-1b-it_tensorrt_llm_bls,1,8,gemma-3-1b-it_tensorrt_llm_bls_config_66,24:GPU,2,Yes,7.9,1010.1,10206.4
gemma-3-1b-it_tensorrt_llm_bls,1,4,gemma-3-1b-it_tensorrt_llm_bls_config_66,24:GPU,2,Yes,4.3,917.2,5668.6
gemma-3-1b-it_tensorrt_llm_bls,1,16,gemma-3-1b-it_tensorrt_llm_bls_config_66,24:GPU,2,Yes,8.0,1990.4,10347.1
gemma-3-1b-it_tensorrt_llm_bls,1,2,gemma-3-1b-it_tensorrt_llm_bls_config_66,24:GPU,2,Yes,2.2,892.7,2883.7
gemma-3-1b-it_tensorrt_llm_bls,1,32,gemma-3-1b-it_tensorrt_llm_bls_config_66,24:GPU,2,Yes,8.0,6897.9,10372.9
gemma-3-1b-it_tensorrt_llm_bls,1,1,gemma-3-1b-it_tensorrt_llm_bls_config_66,24:GPU,2,Yes,1.1,992.4,1454.0
gemma-3-1b-it_tensorrt_llm_bls,1,64,gemma-3-1b-it_tensorrt_llm_bls_config_66,24:GPU,2,No,8.0,10852.3,10362.2
gemma-3-1b-it_tensorrt_llm_bls,1,8,gemma-3-1b-it_tensorrt_llm_bls_config_90,32:GPU,2,Yes,7.9,1011.0,10208.1
gemma-3-1b-it_tensorrt_llm_bls,1,4,gemma-3-1b-it_tensorrt_llm_bls_config_90,32:GPU,2,Yes,4.3,918.9,5662.6
gemma-3-1b-it_tensorrt_llm_bls,1,16,gemma-3-1b-it_tensorrt_llm_bls_config_90,32:GPU,2,Yes,8.0,1985.5,10356.4
gemma-3-1b-it_tensorrt_llm_bls,1,2,gemma-3-1b-it_tensorrt_llm_bls_config_90,32:GPU,2,Yes,2.2,893.6,2885.0
gemma-3-1b-it_tensorrt_llm_bls,1,32,gemma-3-1b-it_tensorrt_llm_bls_config_90,32:GPU,2,Yes,8.0,5925.4,10375.1
gemma-3-1b-it_tensorrt_llm_bls,1,1,gemma-3-1b-it_tensorrt_llm_bls_config_90,32:GPU,2,Yes,1.1,996.4,1452.9
gemma-3-1b-it_tensorrt_llm_bls,1,64,gemma-3-1b-it_tensorrt_llm_bls_config_90,32:GPU,2,No,8.0,10855.4,10359.6
gemma-3-1b-it_tensorrt_llm_bls,1,8,gemma-3-1b-it_tensorrt_llm_bls_config_31,11:GPU,2,Yes,7.9,1007.7,10161.8
gemma-3-1b-it_tensorrt_llm_bls,1,4,gemma-3-1b-it_tensorrt_llm_bls_config_31,11:GPU,2,Yes,4.3,919.3,5629.6
gemma-3-1b-it_tensorrt_llm_bls,1,2,gemma-3-1b-it_tensorrt_llm_bls_config_31,11:GPU,2,Yes,2.2,893.1,2885.8
gemma-3-1b-it_tensorrt_llm_bls,1,16,gemma-3-1b-it_tensorrt_llm_bls_config_31,11:GPU,2,Yes,8.0,3940.6,10326.7
gemma-3-1b-it_tensorrt_llm_bls,1,32,gemma-3-1b-it_tensorrt_llm_bls_config_31,11:GPU,2,Yes,8.0,4954.9,10329.0
gemma-3-1b-it_tensorrt_llm_bls,1,1,gemma-3-1b-it_tensorrt_llm_bls_config_31,11:GPU,2,Yes,1.1,989.1,1454.4
gemma-3-1b-it_tensorrt_llm_bls,1,64,gemma-3-1b-it_tensorrt_llm_bls_config_31,11:GPU,2,Yes,8.0,8914.3,10333.8
gemma-3-1b-it_tensorrt_llm_bls,1,8,gemma-3-1b-it_tensorrt_llm_bls_config_104,38:GPU,2,Yes,7.9,1011.8,10180.1
gemma-3-1b-it_tensorrt_llm_bls,1,4,gemma-3-1b-it_tensorrt_llm_bls_config_104,38:GPU,2,Yes,4.3,920.1,5653.9
gemma-3-1b-it_tensorrt_llm_bls,1,16,gemma-3-1b-it_tensorrt_llm_bls_config_104,38:GPU,2,Yes,8.0,1988.0,10342.3
gemma-3-1b-it_tensorrt_llm_bls,1,2,gemma-3-1b-it_tensorrt_llm_bls_config_104,38:GPU,2,Yes,2.2,892.6,2882.7
gemma-3-1b-it_tensorrt_llm_bls,1,32,gemma-3-1b-it_tensorrt_llm_bls_config_104,38:GPU,2,Yes,8.0,5954.0,10339.9
gemma-3-1b-it_tensorrt_llm_bls,1,1,gemma-3-1b-it_tensorrt_llm_bls_config_104,38:GPU,2,Yes,1.1,993.5,1452.8
gemma-3-1b-it_tensorrt_llm_bls,1,64,gemma-3-1b-it_tensorrt_llm_bls_config_104,38:GPU,2,No,8.0,11858.8,10361.9
gemma-3-1b-it_tensorrt_llm_bls,1,8,gemma-3-1b-it_tensorrt_llm_bls_config_54,19:GPU,2,Yes,7.9,1008.0,10166.9
gemma-3-1b-it_tensorrt_llm_bls,1,4,gemma-3-1b-it_tensorrt_llm_bls_config_54,19:GPU,2,Yes,4.3,919.2,5657.9
gemma-3-1b-it_tensorrt_llm_bls,1,16,gemma-3-1b-it_tensorrt_llm_bls_config_54,19:GPU,2,Yes,8.0,1989.2,10353.8
gemma-3-1b-it_tensorrt_llm_bls,1,2,gemma-3-1b-it_tensorrt_llm_bls_config_54,19:GPU,2,Yes,2.2,893.0,2886.1
gemma-3-1b-it_tensorrt_llm_bls,1,32,gemma-3-1b-it_tensorrt_llm_bls_config_54,19:GPU,2,Yes,8.0,5931.3,10359.3
gemma-3-1b-it_tensorrt_llm_bls,1,1,gemma-3-1b-it_tensorrt_llm_bls_config_54,19:GPU,2,Yes,1.1,1008.5,1454.6
gemma-3-1b-it_tensorrt_llm_bls,1,64,gemma-3-1b-it_tensorrt_llm_bls_config_54,19:GPU,2,No,8.0,10853.3,10369.6
gemma-3-1b-it_tensorrt_llm_bls,1,8,gemma-3-1b-it_tensorrt_llm_bls_config_98,35:GPU,4,Yes,7.9,1004.7,10173.5
gemma-3-1b-it_tensorrt_llm_bls,1,4,gemma-3-1b-it_tensorrt_llm_bls_config_98,35:GPU,4,Yes,4.4,916.4,5678.9
gemma-3-1b-it_tensorrt_llm_bls,1,16,gemma-3-1b-it_tensorrt_llm_bls_config_98,35:GPU,4,Yes,8.0,1982.5,10382.0
gemma-3-1b-it_tensorrt_llm_bls,1,2,gemma-3-1b-it_tensorrt_llm_bls_config_98,35:GPU,4,Yes,2.2,890.5,2893.2
gemma-3-1b-it_tensorrt_llm_bls,1,1,gemma-3-1b-it_tensorrt_llm_bls_config_98,35:GPU,4,Yes,1.1,997.3,1457.5
gemma-3-1b-it_tensorrt_llm_bls,1,32,gemma-3-1b-it_tensorrt_llm_bls_config_98,35:GPU,4,Yes,8.0,7904.3,10378.9
gemma-3-1b-it_tensorrt_llm_bls,1,64,gemma-3-1b-it_tensorrt_llm_bls_config_98,35:GPU,4,No,8.0,18712.5,10384.3
gemma-3-1b-it_tensorrt_llm_bls,1,8,gemma-3-1b-it_tensorrt_llm_bls_config_109,40:GPU,2,Yes,7.9,1011.9,10195.4
gemma-3-1b-it_tensorrt_llm_bls,1,4,gemma-3-1b-it_tensorrt_llm_bls_config_109,40:GPU,2,Yes,4.3,922.1,5657.5
gemma-3-1b-it_tensorrt_llm_bls,1,16,gemma-3-1b-it_tensorrt_llm_bls_config_109,40:GPU,2,Yes,8.0,2994.9,10326.7
gemma-3-1b-it_tensorrt_llm_bls,1,2,gemma-3-1b-it_tensorrt_llm_bls_config_109,40:GPU,2,Yes,2.2,893.7,2881.6
gemma-3-1b-it_tensorrt_llm_bls,1,32,gemma-3-1b-it_tensorrt_llm_bls_config_109,40:GPU,2,Yes,8.0,6917.0,10360.2
gemma-3-1b-it_tensorrt_llm_bls,1,1,gemma-3-1b-it_tensorrt_llm_bls_config_109,40:GPU,2,Yes,1.1,993.6,1452.5
gemma-3-1b-it_tensorrt_llm_bls,1,64,gemma-3-1b-it_tensorrt_llm_bls_config_109,40:GPU,2,No,8.0,10872.1,10362.0
gemma-3-1b-it_tensorrt_llm_bls,1,8,gemma-3-1b-it_tensorrt_llm_bls_config_118,44:GPU,2,Yes,7.9,1008.7,10166.6
gemma-3-1b-it_tensorrt_llm_bls,1,4,gemma-3-1b-it_tensorrt_llm_bls_config_118,44:GPU,2,Yes,4.3,916.4,5671.9
gemma-3-1b-it_tensorrt_llm_bls,1,2,gemma-3-1b-it_tensorrt_llm_bls_config_118,44:GPU,2,Yes,2.2,890.4,2891.2
gemma-3-1b-it_tensorrt_llm_bls,1,16,gemma-3-1b-it_tensorrt_llm_bls_config_118,44:GPU,2,Yes,8.0,3941.8,10357.1
gemma-3-1b-it_tensorrt_llm_bls,1,32,gemma-3-1b-it_tensorrt_llm_bls_config_118,44:GPU,2,Yes,8.0,6917.8,10356.0
gemma-3-1b-it_tensorrt_llm_bls,1,1,gemma-3-1b-it_tensorrt_llm_bls_config_118,44:GPU,2,Yes,1.1,988.0,1455.2
gemma-3-1b-it_tensorrt_llm_bls,1,64,gemma-3-1b-it_tensorrt_llm_bls_config_118,44:GPU,2,No,8.0,12843.7,10354.5
gemma-3-1b-it_tensorrt_llm_bls,1,8,gemma-3-1b-it_tensorrt_llm_bls_config_116,43:GPU,2,Yes,7.9,1008.4,10140.3
gemma-3-1b-it_tensorrt_llm_bls,1,4,gemma-3-1b-it_tensorrt_llm_bls_config_116,43:GPU,2,Yes,4.3,917.0,5671.9
gemma-3-1b-it_tensorrt_llm_bls,1,16,gemma-3-1b-it_tensorrt_llm_bls_config_116,43:GPU,2,Yes,8.0,1986.0,10353.3
gemma-3-1b-it_tensorrt_llm_bls,1,2,gemma-3-1b-it_tensorrt_llm_bls_config_116,43:GPU,2,Yes,2.2,892.3,2887.4
gemma-3-1b-it_tensorrt_llm_bls,1,32,gemma-3-1b-it_tensorrt_llm_bls_config_116,43:GPU,2,Yes,8.0,6906.1,10368.4
gemma-3-1b-it_tensorrt_llm_bls,1,1,gemma-3-1b-it_tensorrt_llm_bls_config_116,43:GPU,2,Yes,1.1,992.1,1453.2
gemma-3-1b-it_tensorrt_llm_bls,1,64,gemma-3-1b-it_tensorrt_llm_bls_config_116,43:GPU,2,No,8.0,11857.8,10356.0
gemma-3-1b-it_tensorrt_llm_bls,1,8,gemma-3-1b-it_tensorrt_llm_bls_config_91,32:GPU,4,Yes,7.9,1009.0,10193.7
gemma-3-1b-it_tensorrt_llm_bls,1,4,gemma-3-1b-it_tensorrt_llm_bls_config_91,32:GPU,4,Yes,4.3,918.4,5672.9
gemma-3-1b-it_tensorrt_llm_bls,1,16,gemma-3-1b-it_tensorrt_llm_bls_config_91,32:GPU,4,Yes,8.0,1990.2,10373.9
gemma-3-1b-it_tensorrt_llm_bls,1,2,gemma-3-1b-it_tensorrt_llm_bls_config_91,32:GPU,4,Yes,2.2,891.7,2891.7
gemma-3-1b-it_tensorrt_llm_bls,1,1,gemma-3-1b-it_tensorrt_llm_bls_config_91,32:GPU,4,Yes,1.1,985.7,1458.7
gemma-3-1b-it_tensorrt_llm_bls,1,32,gemma-3-1b-it_tensorrt_llm_bls_config_91,32:GPU,4,Yes,8.0,9866.8,10382.3
gemma-3-1b-it_tensorrt_llm_bls,1,64,gemma-3-1b-it_tensorrt_llm_bls_config_91,32:GPU,4,No,8.0,16740.1,10394.4
gemma-3-1b-it_tensorrt_llm_bls,1,8,gemma-3-1b-it_tensorrt_llm_bls_config_42,15:GPU,8,Yes,7.9,1013.0,10193.4
gemma-3-1b-it_tensorrt_llm_bls,1,4,gemma-3-1b-it_tensorrt_llm_bls_config_42,15:GPU,8,Yes,4.3,918.2,5659.9
gemma-3-1b-it_tensorrt_llm_bls,1,2,gemma-3-1b-it_tensorrt_llm_bls_config_42,15:GPU,8,Yes,2.2,892.0,2885.2
gemma-3-1b-it_tensorrt_llm_bls,1,16,gemma-3-1b-it_tensorrt_llm_bls_config_42,15:GPU,8,Yes,8.0,3959.4,10344.7
gemma-3-1b-it_tensorrt_llm_bls,1,1,gemma-3-1b-it_tensorrt_llm_bls_config_42,15:GPU,8,Yes,1.1,992.6,1455.0
gemma-3-1b-it_tensorrt_llm_bls,1,32,gemma-3-1b-it_tensorrt_llm_bls_config_42,15:GPU,8,No,8.0,11876.5,10352.7
gemma-3-1b-it_tensorrt_llm_bls,1,64,gemma-3-1b-it_tensorrt_llm_bls_config_42,15:GPU,8,No,8.0,15827.5,10354.4
gemma-3-1b-it_tensorrt_llm_bls,1,8,gemma-3-1b-it_tensorrt_llm_bls_config_73,26:GPU,4,Yes,7.9,1009.9,10152.3
gemma-3-1b-it_tensorrt_llm_bls,1,4,gemma-3-1b-it_tensorrt_llm_bls_config_73,26:GPU,4,Yes,4.4,916.0,5570.2
gemma-3-1b-it_tensorrt_llm_bls,1,16,gemma-3-1b-it_tensorrt_llm_bls_config_73,26:GPU,4,Yes,8.0,2981.7,10349.3
gemma-3-1b-it_tensorrt_llm_bls,1,2,gemma-3-1b-it_tensorrt_llm_bls_config_73,26:GPU,4,Yes,2.2,889.9,2889.8
gemma-3-1b-it_tensorrt_llm_bls,1,1,gemma-3-1b-it_tensorrt_llm_bls_config_73,26:GPU,4,Yes,1.1,994.4,1453.5
gemma-3-1b-it_tensorrt_llm_bls,1,32,gemma-3-1b-it_tensorrt_llm_bls_config_73,26:GPU,4,Yes,8.0,9875.8,10380.6
gemma-3-1b-it_tensorrt_llm_bls,1,64,gemma-3-1b-it_tensorrt_llm_bls_config_73,26:GPU,4,No,8.0,14799.4,10364.9
gemma-3-1b-it_tensorrt_llm_bls,1,8,gemma-3-1b-it_tensorrt_llm_bls_config_127,47:GPU,2,Yes,7.9,1009.8,10165.7
gemma-3-1b-it_tensorrt_llm_bls,1,4,gemma-3-1b-it_tensorrt_llm_bls_config_127,47:GPU,2,Yes,4.4,916.9,5569.2
gemma-3-1b-it_tensorrt_llm_bls,1,16,gemma-3-1b-it_tensorrt_llm_bls_config_127,47:GPU,2,Yes,8.0,1988.3,10353.6
gemma-3-1b-it_tensorrt_llm_bls,1,2,gemma-3-1b-it_tensorrt_llm_bls_config_127,47:GPU,2,Yes,2.2,891.5,2890.1
gemma-3-1b-it_tensorrt_llm_bls,1,32,gemma-3-1b-it_tensorrt_llm_bls_config_127,47:GPU,2,Yes,8.0,6916.8,10353.4
gemma-3-1b-it_tensorrt_llm_bls,1,1,gemma-3-1b-it_tensorrt_llm_bls_config_127,47:GPU,2,Yes,1.1,992.3,1455.6
gemma-3-1b-it_tensorrt_llm_bls,1,64,gemma-3-1b-it_tensorrt_llm_bls_config_127,47:GPU,2,No,8.0,12846.0,10356.2
gemma-3-1b-it_tensorrt_llm_bls,1,8,gemma-3-1b-it_tensorrt_llm_bls_config_139,51:GPU,2,Yes,7.9,1013.6,10209.1
gemma-3-1b-it_tensorrt_llm_bls,1,4,gemma-3-1b-it_tensorrt_llm_bls_config_139,51:GPU,2,Yes,4.3,918.6,5656.0
gemma-3-1b-it_tensorrt_llm_bls,1,16,gemma-3-1b-it_tensorrt_llm_bls_config_139,51:GPU,2,Yes,8.0,1987.1,10328.6
gemma-3-1b-it_tensorrt_llm_bls,1,2,gemma-3-1b-it_tensorrt_llm_bls_config_139,51:GPU,2,Yes,2.2,893.4,2882.7
gemma-3-1b-it_tensorrt_llm_bls,1,32,gemma-3-1b-it_tensorrt_llm_bls_config_139,51:GPU,2,Yes,8.0,5950.3,10345.2
gemma-3-1b-it_tensorrt_llm_bls,1,1,gemma-3-1b-it_tensorrt_llm_bls_config_139,51:GPU,2,Yes,1.1,1001.2,1453.1
gemma-3-1b-it_tensorrt_llm_bls,1,64,gemma-3-1b-it_tensorrt_llm_bls_config_139,51:GPU,2,No,8.0,13838.7,10347.1
gemma-3-1b-it_tensorrt_llm_bls,1,8,gemma-3-1b-it_tensorrt_llm_bls_config_114,42:GPU,2,Yes,7.9,1010.5,10146.1
gemma-3-1b-it_tensorrt_llm_bls,1,4,gemma-3-1b-it_tensorrt_llm_bls_config_114,42:GPU,2,Yes,4.3,921.1,5655.8
gemma-3-1b-it_tensorrt_llm_bls,1,16,gemma-3-1b-it_tensorrt_llm_bls_config_114,42:GPU,2,Yes,8.0,1990.2,10342.0
gemma-3-1b-it_tensorrt_llm_bls,1,2,gemma-3-1b-it_tensorrt_llm_bls_config_114,42:GPU,2,Yes,2.2,893.7,2883.9
gemma-3-1b-it_tensorrt_llm_bls,1,1,gemma-3-1b-it_tensorrt_llm_bls_config_114,42:GPU,2,Yes,1.1,994.3,1452.5
gemma-3-1b-it_tensorrt_llm_bls,1,32,gemma-3-1b-it_tensorrt_llm_bls_config_114,42:GPU,2,Yes,8.0,7891.7,10357.0
gemma-3-1b-it_tensorrt_llm_bls,1,64,gemma-3-1b-it_tensorrt_llm_bls_config_114,42:GPU,2,No,8.0,11871.7,10346.4
gemma-3-1b-it_tensorrt_llm_bls,1,8,gemma-3-1b-it_tensorrt_llm_bls_config_77,27:GPU,8,Yes,7.9,1007.1,10132.5
gemma-3-1b-it_tensorrt_llm_bls,1,4,gemma-3-1b-it_tensorrt_llm_bls_config_77,27:GPU,8,Yes,4.3,918.0,5664.9
gemma-3-1b-it_tensorrt_llm_bls,1,2,gemma-3-1b-it_tensorrt_llm_bls_config_77,27:GPU,8,Yes,2.2,891.9,2885.9
gemma-3-1b-it_tensorrt_llm_bls,1,16,gemma-3-1b-it_tensorrt_llm_bls_config_77,27:GPU,8,Yes,8.0,3944.9,10350.4
gemma-3-1b-it_tensorrt_llm_bls,1,1,gemma-3-1b-it_tensorrt_llm_bls_config_77,27:GPU,8,Yes,1.1,993.6,1453.3
gemma-3-1b-it_tensorrt_llm_bls,1,32,gemma-3-1b-it_tensorrt_llm_bls_config_77,27:GPU,8,No,8.0,11857.3,10352.2
gemma-3-1b-it_tensorrt_llm_bls,1,64,gemma-3-1b-it_tensorrt_llm_bls_config_77,27:GPU,8,No,8.0,25693.6,10357.5
gemma-3-1b-it_tensorrt_llm_bls,1,8,gemma-3-1b-it_tensorrt_llm_bls_config_88,31:GPU,4,Yes,7.9,1008.3,10144.1
gemma-3-1b-it_tensorrt_llm_bls,1,4,gemma-3-1b-it_tensorrt_llm_bls_config_88,31:GPU,4,Yes,4.3,919.6,5630.1
gemma-3-1b-it_tensorrt_llm_bls,1,16,gemma-3-1b-it_tensorrt_llm_bls_config_88,31:GPU,4,Yes,8.0,1990.3,10338.2
gemma-3-1b-it_tensorrt_llm_bls,1,2,gemma-3-1b-it_tensorrt_llm_bls_config_88,31:GPU,4,Yes,2.2,891.8,2885.6
gemma-3-1b-it_tensorrt_llm_bls,1,32,gemma-3-1b-it_tensorrt_llm_bls_config_88,31:GPU,4,Yes,8.0,6936.3,10350.4
gemma-3-1b-it_tensorrt_llm_bls,1,1,gemma-3-1b-it_tensorrt_llm_bls_config_88,31:GPU,4,Yes,1.1,988.9,1453.7
gemma-3-1b-it_tensorrt_llm_bls,1,64,gemma-3-1b-it_tensorrt_llm_bls_config_88,31:GPU,4,No,8.0,16771.0,10372.5
gemma-3-1b-it_tensorrt_llm_bls,1,8,gemma-3-1b-it_tensorrt_llm_bls_config_107,39:GPU,2,Yes,7.9,1012.0,10159.0
gemma-3-1b-it_tensorrt_llm_bls,1,4,gemma-3-1b-it_tensorrt_llm_bls_config_107,39:GPU,2,Yes,4.3,918.9,5664.9
gemma-3-1b-it_tensorrt_llm_bls,1,16,gemma-3-1b-it_tensorrt_llm_bls_config_107,39:GPU,2,Yes,8.0,2967.6,10354.2
gemma-3-1b-it_tensorrt_llm_bls,1,2,gemma-3-1b-it_tensorrt_llm_bls_config_107,39:GPU,2,Yes,2.2,893.2,2882.8
gemma-3-1b-it_tensorrt_llm_bls,1,32,gemma-3-1b-it_tensorrt_llm_bls_config_107,39:GPU,2,Yes,8.0,6904.1,10369.1
gemma-3-1b-it_tensorrt_llm_bls,1,1,gemma-3-1b-it_tensorrt_llm_bls_config_107,39:GPU,2,Yes,1.1,995.5,1453.3
gemma-3-1b-it_tensorrt_llm_bls,1,64,gemma-3-1b-it_tensorrt_llm_bls_config_107,39:GPU,2,No,8.0,11854.4,10356.5
gemma-3-1b-it_tensorrt_llm_bls,1,8,gemma-3-1b-it_tensorrt_llm_bls_config_80,28:GPU,4,Yes,7.9,1008.9,10152.9
gemma-3-1b-it_tensorrt_llm_bls,1,4,gemma-3-1b-it_tensorrt_llm_bls_config_80,28:GPU,4,Yes,4.4,916.6,5677.0
gemma-3-1b-it_tensorrt_llm_bls,1,16,gemma-3-1b-it_tensorrt_llm_bls_config_80,28:GPU,4,Yes,8.0,1990.9,10361.0
gemma-3-1b-it_tensorrt_llm_bls,1,2,gemma-3-1b-it_tensorrt_llm_bls_config_80,28:GPU,4,Yes,2.2,891.0,2891.0
gemma-3-1b-it_tensorrt_llm_bls,1,1,gemma-3-1b-it_tensorrt_llm_bls_config_80,28:GPU,4,Yes,1.1,989.3,1455.9
gemma-3-1b-it_tensorrt_llm_bls,1,32,gemma-3-1b-it_tensorrt_llm_bls_config_80,28:GPU,4,No,8.0,10846.0,10369.3
gemma-3-1b-it_tensorrt_llm_bls,1,64,gemma-3-1b-it_tensorrt_llm_bls_config_80,28:GPU,4,No,8.0,15765.8,10372.8
gemma-3-1b-it_tensorrt_llm_bls,1,8,gemma-3-1b-it_tensorrt_llm_bls_config_140,51:GPU,4,Yes,7.9,1012.7,10160.3
gemma-3-1b-it_tensorrt_llm_bls,1,4,gemma-3-1b-it_tensorrt_llm_bls_config_140,51:GPU,4,Yes,4.3,919.1,5655.6
gemma-3-1b-it_tensorrt_llm_bls,1,16,gemma-3-1b-it_tensorrt_llm_bls_config_140,51:GPU,4,Yes,8.0,1994.4,10342.4
gemma-3-1b-it_tensorrt_llm_bls,1,2,gemma-3-1b-it_tensorrt_llm_bls_config_140,51:GPU,4,Yes,2.2,893.2,2848.1
gemma-3-1b-it_tensorrt_llm_bls,1,1,gemma-3-1b-it_tensorrt_llm_bls_config_140,51:GPU,4,Yes,1.1,997.3,1452.7
gemma-3-1b-it_tensorrt_llm_bls,1,32,gemma-3-1b-it_tensorrt_llm_bls_config_140,51:GPU,4,Yes,8.0,7891.3,10358.9
gemma-3-1b-it_tensorrt_llm_bls,1,64,gemma-3-1b-it_tensorrt_llm_bls_config_140,51:GPU,4,No,8.0,20784.4,10345.8
gemma-3-1b-it_tensorrt_llm_bls,1,8,gemma-3-1b-it_tensorrt_llm_bls_config_27,9:GPU,4,Yes,7.9,1013.8,10169.0
gemma-3-1b-it_tensorrt_llm_bls,1,4,gemma-3-1b-it_tensorrt_llm_bls_config_27,9:GPU,4,Yes,4.3,918.6,5628.8
gemma-3-1b-it_tensorrt_llm_bls,1,2,gemma-3-1b-it_tensorrt_llm_bls_config_27,9:GPU,4,Yes,2.2,892.2,2885.9
gemma-3-1b-it_tensorrt_llm_bls,1,16,gemma-3-1b-it_tensorrt_llm_bls_config_27,9:GPU,4,Yes,8.0,4972.8,10267.3
gemma-3-1b-it_tensorrt_llm_bls,1,32,gemma-3-1b-it_tensorrt_llm_bls_config_27,9:GPU,4,Yes,8.0,6928.9,10270.0
gemma-3-1b-it_tensorrt_llm_bls,1,1,gemma-3-1b-it_tensorrt_llm_bls_config_27,9:GPU,4,Yes,1.1,993.6,1453.9
gemma-3-1b-it_tensorrt_llm_bls,1,64,gemma-3-1b-it_tensorrt_llm_bls_config_27,9:GPU,4,No,8.0,10919.6,10270.4
gemma-3-1b-it_tensorrt_llm_bls,1,8,gemma-3-1b-it_tensorrt_llm_bls_config_34,12:GPU,4,Yes,7.9,1010.7,10134.8
gemma-3-1b-it_tensorrt_llm_bls,1,4,gemma-3-1b-it_tensorrt_llm_bls_config_34,12:GPU,4,Yes,4.3,917.5,5670.4
gemma-3-1b-it_tensorrt_llm_bls,1,2,gemma-3-1b-it_tensorrt_llm_bls_config_34,12:GPU,4,Yes,2.2,892.5,2887.9
gemma-3-1b-it_tensorrt_llm_bls,1,16,gemma-3-1b-it_tensorrt_llm_bls_config_34,12:GPU,4,Yes,8.0,4935.9,10345.2
gemma-3-1b-it_tensorrt_llm_bls,1,32,gemma-3-1b-it_tensorrt_llm_bls_config_34,12:GPU,4,Yes,8.0,6933.1,10358.7
gemma-3-1b-it_tensorrt_llm_bls,1,1,gemma-3-1b-it_tensorrt_llm_bls_config_34,12:GPU,4,Yes,1.1,988.5,1454.9
gemma-3-1b-it_tensorrt_llm_bls,1,64,gemma-3-1b-it_tensorrt_llm_bls_config_34,12:GPU,4,No,8.0,11836.9,10355.4
gemma-3-1b-it_tensorrt_llm_bls,1,4,gemma-3-1b-it_tensorrt_llm_bls_config_13,4:GPU,4,Yes,4.4,915.3,5683.6
gemma-3-1b-it_tensorrt_llm_bls,1,2,gemma-3-1b-it_tensorrt_llm_bls_config_13,4:GPU,4,Yes,2.2,891.7,2892.7
gemma-3-1b-it_tensorrt_llm_bls,1,8,gemma-3-1b-it_tensorrt_llm_bls_config_13,4:GPU,4,Yes,4.4,3594.7,5702.7
gemma-3-1b-it_tensorrt_llm_bls,1,1,gemma-3-1b-it_tensorrt_llm_bls_config_13,4:GPU,4,Yes,1.1,987.3,1456.4
gemma-3-1b-it_tensorrt_llm_bls,1,16,gemma-3-1b-it_tensorrt_llm_bls_config_13,4:GPU,4,Yes,4.4,5388.2,5701.0
gemma-3-1b-it_tensorrt_llm_bls,1,32,gemma-3-1b-it_tensorrt_llm_bls_config_13,4:GPU,4,Yes,4.4,9872.6,5701.2
gemma-3-1b-it_tensorrt_llm_bls,1,4,gemma-3-1b-it_tensorrt_llm_bls_config_151,55:GPU,2,Yes,4.4,915.5,5677.1
gemma-3-1b-it_tensorrt_llm_bls,1,16,gemma-3-1b-it_tensorrt_llm_bls_config_151,55:GPU,2,Yes,8.0,1989.2,10334.8
gemma-3-1b-it_tensorrt_llm_bls,1,8,gemma-3-1b-it_tensorrt_llm_bls_config_151,55:GPU,2,Yes,7.9,1984.7,10127.5
gemma-3-1b-it_tensorrt_llm_bls,1,2,gemma-3-1b-it_tensorrt_llm_bls_config_151,55:GPU,2,Yes,2.2,891.4,2888.5
gemma-3-1b-it_tensorrt_llm_bls,1,32,gemma-3-1b-it_tensorrt_llm_bls_config_151,55:GPU,2,Yes,8.0,6936.4,10349.8
gemma-3-1b-it_tensorrt_llm_bls,1,1,gemma-3-1b-it_tensorrt_llm_bls_config_151,55:GPU,2,Yes,1.1,982.7,1453.2
gemma-3-1b-it_tensorrt_llm_bls,1,64,gemma-3-1b-it_tensorrt_llm_bls_config_151,55:GPU,2,No,8.0,14811.8,10352.9
gemma-3-1b-it_tensorrt_llm_bls,1,4,gemma-3-1b-it_tensorrt_llm_bls_config_12,4:GPU,2,Yes,4.4,916.4,5682.3
gemma-3-1b-it_tensorrt_llm_bls,1,2,gemma-3-1b-it_tensorrt_llm_bls_config_12,4:GPU,2,Yes,2.2,891.6,2893.7
gemma-3-1b-it_tensorrt_llm_bls,1,8,gemma-3-1b-it_tensorrt_llm_bls_config_12,4:GPU,2,Yes,4.4,2694.3,5700.9
gemma-3-1b-it_tensorrt_llm_bls,1,1,gemma-3-1b-it_tensorrt_llm_bls_config_12,4:GPU,2,Yes,1.1,989.2,1457.2
gemma-3-1b-it_tensorrt_llm_bls,1,16,gemma-3-1b-it_tensorrt_llm_bls_config_12,4:GPU,2,Yes,4.4,4492.7,5698.4
gemma-3-1b-it_tensorrt_llm_bls,1,32,gemma-3-1b-it_tensorrt_llm_bls_config_12,4:GPU,2,Yes,4.4,8077.2,5702.4
gemma-3-1b-it_tensorrt_llm_bls,1,4,gemma-3-1b-it_tensorrt_llm_bls_config_15,5:GPU,1,Yes,4.4,917.0,5678.0
gemma-3-1b-it_tensorrt_llm_bls,1,8,gemma-3-1b-it_tensorrt_llm_bls_config_15,5:GPU,1,Yes,5.4,1830.9,6996.8
